benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,1,512,14.032550672099344
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,2,512,28.368568582051257
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,3,512,42.677616623371215
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,4,512,56.568935205198656
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,5,512,68.67544405033547
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,6,512,79.48876299265969
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,7,512,89.25868430641725
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,8,512,105.27087892241946
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,9,512,111.93918864348798
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,10,512,120.61062056584916
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,11,512,130.51092180792284
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,12,512,146.77016118098175
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,13,512,151.3233048855998
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,14,512,158.57321567572853
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,15,512,170.95464066034532
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,16,512,187.48699656015015
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,1,1024,13.972568926825739
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,2,1024,28.11523615878824
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,3,1024,41.35151667052658
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,4,1024,56.4415774102893
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,5,1024,67.21626521726009
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,6,1024,78.47471788116196
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,7,1024,87.94490894810392
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,8,1024,104.71487068555348
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,9,1024,112.36982580645149
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,10,1024,119.18928560993946
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,11,1024,128.02631759058562
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,12,1024,135.33015756480935
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,13,1024,143.9262760715192
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,14,1024,158.47978498525177
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,15,1024,167.24796508625465
resnet_manual_script,interleave,numactl,torch,tcmalloc,1,1,16,1024,179.61939483734056
