benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,128,2967.3087740011397,2969.3913724002414,2971.394798001711,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,128,2235.2440870017745,2236.895419259963,2238.975868000125,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,128,1851.0845080018044,1852.5684559499496,1853.9136750005127,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,128,1601.862348998111,1603.4770581198609,1604.758461999154,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,128,1422.6488469976175,1424.2255914998896,1425.291328003368,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,128,1209.5234820008045,1211.7015602202082,1213.9012469997397,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,128,1163.2595810006023,1163.910457739803,1164.704917002382,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,128,1074.8331030008558,1075.5554357201981,1076.447219002148,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,128,1005.3595089993905,1006.1188281001523,1007.5360629998613,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,128,919.8521349971998,921.4691354701063,924.3387429996801,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,128,916.6324639991217,917.1692179900492,917.9965170005744,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,128,870.3676580007595,875.1492679799412,898.201001000416,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,128,832.3882670010789,835.1497131198266,843.384691997926,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,128,789.6727469997131,792.2157308998067,801.3369030013564,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,256,18006.747486000677,18084.234482320244,18156.832689997827,112.40589927123037
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,256,8974.900712000817,9030.250788129997,9085.901834001561,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,256,5962.823563000711,5966.288153039932,5969.138271997508,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,256,4486.859258002369,4489.678135720169,4492.9663660004735,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,256,3720.9114960023726,3723.093194899957,3725.2012259996263,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,256,3215.1148980010475,3217.5022607099527,3219.5843150002474,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,256,2860.3746780026995,2862.4172721500145,2869.734170999436,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,256,2426.916774998972,2429.9066264599605,2445.46884400188,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,256,2368.423397998413,2370.586700490021,2372.7351570014434,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,256,2160.8384819992352,2162.1506807700644,2164.2750069986505,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,256,2022.6043210022908,2047.420884400053,2055.8946860001015,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,256,1851.5531109987933,1854.1605425998932,1860.4543290020956,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,256,1845.5726350002806,1846.6830061499422,1847.4626569986867,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,256,1754.6348710020538,1761.74836193979,1774.694121999346,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,256,1679.5463309972547,1687.0279041300819,1700.0775879969297,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,256,1586.6902070010838,1599.673125490117,1637.1695589987212,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,512,36463.059488,36485.06043190002,36504.18243199965,111.43052063244944
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,512,17937.11811400135,18007.427608859944,18078.1714429977,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,512,11925.427206995664,11959.185057909708,11988.438238004164,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,512,8968.104969004344,9054.602139479975,9193.868633003149,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,512,7442.97385399841,7446.567179880512,7459.541128002456,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,512,6434.371351002483,6437.0032465903205,6441.186516000016,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,512,5721.923611003149,5773.69362891026,5825.594854002702,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,512,4854.623113002162,4867.306396589993,4879.641771003662,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,512,4669.179625001561,4683.376951150349,4732.0695699963835,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,512,4321.928370001842,4332.325916410409,4356.369587003428,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,512,4045.9048470002017,4062.4627287597104,4079.1707600001246,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,512,3705.6396560001303,3723.842728439995,3750.3092479964835,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,512,3697.7268740010913,3699.3262014899665,3701.150767003128,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,512,3515.7929369961494,3543.545886800057,3572.176252004283,0.0
