benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,512,1210.784438999326,1213.6116076699363,1407.9842709998047,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,512,1154.6159820009052,1157.5148302200796,1345.6531970005017,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,512,1105.1824810001563,1108.0416812699514,1285.5172390009102,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,512,1055.9348320002755,1059.4226722201347,1234.4799889997375,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,1024,21636.71595300002,21686.89185615005,25736.356260998946,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,1024,11215.832629000943,11245.64673328001,13416.91532799996,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,1024,7305.324086999462,7325.040877270039,8819.634557999962,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,1024,5643.157729999075,5658.160783779749,6781.377864997921,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,1024,4494.005121996452,4531.088680009743,5410.175518001779,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,1024,3889.796405997913,3915.341662199644,4651.524297998549,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,1024,3356.117938001262,3381.8511153402505,3992.618180000136,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,1024,3038.3274750020064,3054.61907274017,3597.136733998923,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,1024,2879.4426079984987,2886.8092167999203,3374.848634000955,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,1024,2680.738076000125,2687.714440580312,3132.6347120011633,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,1024,2457.485180999356,2465.6534247700984,2871.885116001067,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,1024,2331.093107997731,2339.216262730006,2723.823024000012,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,1024,2308.3868190005887,2315.479037759833,2678.35239499982,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,1024,2212.2073889986495,2219.3275638898194,2576.3602039987745,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,1024,2084.0408470030525,2103.689821529879,2431.123631999071,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,1024,2026.9146780010487,2036.473585510357,2373.2555150018015,0.0
