benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
bert_manual_script,sequential,numactl,torch,default,1,1,16,128,426.20581336505126
bert_manual_script,sequential,numactl,torch,default,1,1,1,256,56.90457083764676
bert_manual_script,sequential,numactl,torch,default,1,1,2,256,109.97737552193786
bert_manual_script,sequential,numactl,torch,default,1,1,3,256,157.8472377707434
bert_manual_script,sequential,numactl,torch,default,1,1,4,256,202.59164678732705
bert_manual_script,sequential,numactl,torch,default,1,1,5,256,217.43892949594994
bert_manual_script,sequential,numactl,torch,default,1,1,6,256,259.47029831468393
bert_manual_script,sequential,numactl,torch,default,1,1,7,256,290.02799810479496
bert_manual_script,sequential,numactl,torch,default,1,1,8,256,325.0429431992601
bert_manual_script,sequential,numactl,torch,default,1,1,9,256,309.6800978765824
bert_manual_script,sequential,numactl,torch,default,1,1,10,256,345.84744142420146
bert_manual_script,sequential,numactl,torch,default,1,1,11,256,369.45240863788626
bert_manual_script,sequential,numactl,torch,default,1,1,12,256,393.60641584876157
bert_manual_script,sequential,numactl,torch,default,1,1,13,256,390.37299477649384
bert_manual_script,sequential,numactl,torch,default,1,1,14,256,412.4972503645674
bert_manual_script,sequential,numactl,torch,default,1,1,15,256,425.7197362705556
bert_manual_script,sequential,numactl,torch,default,1,1,16,256,449.65582520772995
bert_manual_script,sequential,numactl,torch,default,1,1,1,512,56.92579056494296
bert_manual_script,sequential,numactl,torch,default,1,1,2,512,109.38999712591112
bert_manual_script,sequential,numactl,torch,default,1,1,3,512,161.30433552056306
bert_manual_script,sequential,numactl,torch,default,1,1,4,512,205.82650709877404
bert_manual_script,sequential,numactl,torch,default,1,1,5,512,226.92195201454632
bert_manual_script,sequential,numactl,torch,default,1,1,6,512,266.0012682619286
bert_manual_script,sequential,numactl,torch,default,1,1,7,512,303.25264328227337
bert_manual_script,sequential,numactl,torch,default,1,1,8,512,333.2459968308242
bert_manual_script,sequential,numactl,torch,default,1,1,9,512,331.47669370811894
bert_manual_script,sequential,numactl,torch,default,1,1,10,512,359.6587113239229
bert_manual_script,sequential,numactl,torch,default,1,1,11,512,387.2059882904384
bert_manual_script,sequential,numactl,torch,default,1,1,12,512,413.1950086738563
bert_manual_script,sequential,numactl,torch,default,1,1,13,512,410.60010544659207
bert_manual_script,sequential,numactl,torch,default,1,1,14,512,430.8489467656717
bert_manual_script,sequential,numactl,torch,default,1,1,15,512,448.42944051230035
bert_manual_script,sequential,numactl,torch,default,1,1,16,512,469.12705567485017
bert_manual_script,sequential,numactl,torch,default,1,1,1,1024,47.03504595045768
bert_manual_script,sequential,numactl,torch,default,1,1,2,1024,88.36499584880828
bert_manual_script,sequential,numactl,torch,default,1,1,3,1024,127.92374634726828
bert_manual_script,sequential,numactl,torch,default,1,1,4,1024,161.72727241823742
bert_manual_script,sequential,numactl,torch,default,1,1,5,1024,185.37510948960616
bert_manual_script,sequential,numactl,torch,default,1,1,6,1024,214.00205015457587
bert_manual_script,sequential,numactl,torch,default,1,1,7,1024,245.23692603924056
bert_manual_script,sequential,numactl,torch,default,1,1,8,1024,264.1584282462276
bert_manual_script,sequential,numactl,torch,default,1,1,9,1024,267.9050720716395
bert_manual_script,sequential,numactl,torch,default,1,1,10,1024,291.8081804764059
bert_manual_script,sequential,numactl,torch,default,1,1,11,1024,318.04801126955556
bert_manual_script,sequential,numactl,torch,default,1,1,12,1024,332.3595441694502
bert_manual_script,sequential,numactl,torch,default,1,1,13,1024,335.25061969517577
bert_manual_script,sequential,numactl,torch,default,1,1,14,1024,341.6174187374582
bert_manual_script,sequential,numactl,torch,default,1,1,15,1024,367.93206898383585
