benchmark,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max)
resnet_manual_none,16,16,1,22.272448055446148,22.542764397803694,28.335917042568326
resnet_manual_none,16,17,1,23.08723097667098,25.196967923548073,32.137149944901466
resnet_manual_none,16,18,1,27.752530062571168,39.87763148266822,107.87816485390067
resnet_manual_none,16,19,1,92.05183200538158,107.84432003740221,126.59371411427855
resnet_manual_none,17,1,1,119.55200904048979,127.76922902092339,154.42785597406328
resnet_manual_none,17,2,1,68.63289792090654,69.22687248326838,94.150256132707
resnet_manual_none,17,3,1,49.366605933755636,49.77233589626849,66.76167692057788
resnet_manual_none,17,4,1,39.62198202498257,39.953120737336576,54.07381895929575
resnet_manual_none,17,5,1,34.37222307547927,34.63134061312303,45.445451978594065
resnet_manual_none,17,6,1,30.495623825117946,30.86381699424237,40.10936990380287
resnet_manual_none,17,7,1,28.060032054781914,28.32793581765145,37.5051770824939
resnet_manual_none,17,8,1,25.83388495258987,26.128908740356565,34.61012407205999
resnet_manual_none,17,9,1,26.32073196582496,26.56545503763482,33.80770608782768
resnet_manual_none,17,10,1,24.969028076156974,25.299094587098807,32.69624197855592
resnet_manual_none,17,11,1,23.987501859664917,24.18904196470976,30.44543811120093
resnet_manual_none,17,12,1,23.100515129044652,23.419242820236832,31.227267812937498
resnet_manual_none,17,13,1,23.775270907208323,24.32614530203864,29.963472858071327
resnet_manual_none,17,14,1,23.559840163215995,23.785166630987078,29.864853946492076
resnet_manual_none,17,15,1,23.100956808775663,23.275827092584223,28.111401945352554
resnet_manual_none,17,16,1,22.178300889208913,22.38774828147143,28.24634686112404
resnet_manual_none,17,17,1,23.000457789748907,25.221844520419836,35.48509394749999
resnet_manual_none,17,18,1,27.773992158472538,41.15640595089644,67.7638880442828
resnet_manual_none,17,19,1,92.44287293404341,107.27416968671605,124.04017988592386
resnet_manual_none,18,1,1,120.21649698726833,127.03841452952474,160.5907310731709
resnet_manual_none,18,2,1,68.52657697163522,69.16048975894228,89.52217595651746
resnet_manual_none,18,3,1,50.00636191107333,50.389572656713426,66.63489784114063
resnet_manual_none,18,4,1,39.42155302502215,39.835933551657945,53.4464530646801
resnet_manual_none,18,5,1,34.49725708924234,34.81288800248876,47.34486993402243
resnet_manual_none,18,6,1,30.290640192106366,30.579701773822308,40.37991096265614
resnet_manual_none,18,7,1,28.125286102294922,28.403372801840305,37.63433382846415
resnet_manual_none,18,8,1,26.145756943151355,26.395308084320277,34.3816049862653
resnet_manual_none,18,9,1,26.32446913048625,26.56034857733175,34.46878585964441
resnet_manual_none,18,10,1,25.03627585247159,25.254847744945437,32.091479981318116
resnet_manual_none,18,11,1,23.825964191928506,24.094107078853995,29.904637951403856
resnet_manual_none,18,12,1,23.09598820284009,23.44537688419223,29.292521998286247
resnet_manual_none,18,13,1,23.83418893441558,24.17848689481616,30.942845856770873
resnet_manual_none,18,14,1,23.118939949199557,23.37192870443687,27.373590972274542
resnet_manual_none,18,15,1,23.109938018023968,23.29943309072405,29.306496027857065
resnet_manual_none,18,16,1,22.387854987755418,22.63603496365249,26.428716955706477
resnet_manual_none,18,17,1,23.67958496324718,25.10925743728876,31.690977979451418
resnet_manual_none,18,18,1,27.761590899899602,39.83776255277917,111.68263806030154
resnet_manual_none,18,19,1,95.26741993613541,107.88536114618182,127.32450198382139
resnet_manual_none,19,1,1,120.02575886435807,139.881093071308,173.10111899860203
resnet_manual_none,19,2,1,68.71450506150723,69.32567997369915,88.67169497534633
resnet_manual_none,19,3,1,49.763458082452416,50.18358108121902,67.12102890014648
resnet_manual_none,19,4,1,39.75243610329926,40.13962028315291,53.86224598623812
resnet_manual_none,19,5,1,34.53450999222696,35.15562786720693,46.29023605957627
resnet_manual_none,19,6,1,30.276976991444826,30.5266204290092,39.84842007048428
resnet_manual_none,19,7,1,28.009017929434776,28.347725595813245,36.91249596886337
resnet_manual_none,19,8,1,25.83017200231552,26.056145390029997,33.93663908354938
resnet_manual_none,19,9,1,26.166013907641172,26.952598211355507,33.79122284241021
resnet_manual_none,19,10,1,24.846715154126287,25.128236499149352,31.15219809114933
resnet_manual_none,19,11,1,23.807141929864883,24.0393060981296,30.55120911449194
resnet_manual_none,19,12,1,23.37558614090085,23.705053224693984,31.190381851047277
