benchmark,topology,pinning,ht,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
resnet_manual_script,sequential,numactl,false,default,1,1,4,2,52.8365272162878
resnet_manual_script,sequential,numactl,false,default,1,1,5,2,62.032177050782785
resnet_manual_script,sequential,numactl,false,default,1,1,6,2,73.47915016343254
resnet_manual_script,sequential,numactl,false,default,1,1,7,2,82.45959930849317
resnet_manual_script,sequential,numactl,false,default,1,1,8,2,92.67850709907998
resnet_manual_script,sequential,numactl,false,default,1,1,9,2,93.57526854857176
resnet_manual_script,sequential,numactl,false,default,1,1,10,2,98.4035201262778
resnet_manual_script,sequential,numactl,false,default,1,1,11,2,105.03162186770432
resnet_manual_script,sequential,numactl,false,default,1,1,12,2,115.17665320880714
resnet_manual_script,sequential,numactl,false,default,1,1,13,2,111.40015880977413
resnet_manual_script,sequential,numactl,false,default,1,1,14,2,116.47010843652639
resnet_manual_script,sequential,numactl,false,default,1,1,15,2,119.37355239798133
resnet_manual_script,sequential,numactl,false,default,1,1,16,2,125.79501427668025
resnet_manual_script,sequential,numactl,false,default,1,1,1,4,14.661655732310626
resnet_manual_script,sequential,numactl,false,default,1,1,2,4,28.738027188349818
resnet_manual_script,sequential,numactl,false,default,1,1,3,4,42.43612553366554
resnet_manual_script,sequential,numactl,false,default,1,1,4,4,56.293458093794335
resnet_manual_script,sequential,numactl,false,default,1,1,5,4,67.88413594798182
resnet_manual_script,sequential,numactl,false,default,1,1,6,4,79.87217798283801
resnet_manual_script,sequential,numactl,false,default,1,1,7,4,90.68736727990874
resnet_manual_script,sequential,numactl,false,default,1,1,8,4,103.86482876725569
resnet_manual_script,sequential,numactl,false,default,1,1,9,4,105.94868541585758
resnet_manual_script,sequential,numactl,false,default,1,1,10,4,114.77892971066399
resnet_manual_script,sequential,numactl,false,default,1,1,11,4,122.85183896529674
resnet_manual_script,sequential,numactl,false,default,1,1,12,4,133.0895603131882
resnet_manual_script,sequential,numactl,false,default,1,1,13,4,132.44445994500137
resnet_manual_script,sequential,numactl,false,default,1,1,14,4,138.00483724233467
resnet_manual_script,sequential,numactl,false,default,1,1,15,4,142.7524066902174
resnet_manual_script,sequential,numactl,false,default,1,1,16,4,152.51797576989352
resnet_manual_script,sequential,numactl,false,default,1,1,1,8,13.934252036696835
resnet_manual_script,sequential,numactl,false,default,1,1,2,8,28.919770040723122
resnet_manual_script,sequential,numactl,false,default,1,1,3,8,42.65570230120874
resnet_manual_script,sequential,numactl,false,default,1,1,4,8,57.259455427635736
resnet_manual_script,sequential,numactl,false,default,1,1,5,8,69.14455211544778
resnet_manual_script,sequential,numactl,false,default,1,1,6,8,80.02832055900046
resnet_manual_script,sequential,numactl,false,default,1,1,7,8,90.25277112581277
resnet_manual_script,sequential,numactl,false,default,1,1,8,8,107.04385292255115
resnet_manual_script,sequential,numactl,false,default,1,1,9,8,110.01046287999678
resnet_manual_script,sequential,numactl,false,default,1,1,10,8,120.97648442682771
resnet_manual_script,sequential,numactl,false,default,1,1,11,8,129.39549985280215
resnet_manual_script,sequential,numactl,false,default,1,1,12,8,140.9048594561479
resnet_manual_script,sequential,numactl,false,default,1,1,13,8,140.00644574883162
resnet_manual_script,sequential,numactl,false,default,1,1,14,8,137.04602970747044
resnet_manual_script,sequential,numactl,false,default,1,1,15,8,155.75658516103647
resnet_manual_script,sequential,numactl,false,default,1,1,16,8,152.27432071747074
resnet_manual_script,sequential,numactl,false,default,1,1,1,16,12.873998647661235
resnet_manual_script,sequential,numactl,false,default,1,1,2,16,23.941883579569247
resnet_manual_script,sequential,numactl,false,default,1,1,3,16,37.50010540368361
resnet_manual_script,sequential,numactl,false,default,1,1,4,16,47.688334321707046
resnet_manual_script,sequential,numactl,false,default,1,1,5,16,57.86615964308269
resnet_manual_script,sequential,numactl,false,default,1,1,6,16,69.07488625970828
resnet_manual_script,sequential,numactl,false,default,1,1,7,16,76.79280682705722
resnet_manual_script,sequential,numactl,false,default,1,1,8,16,90.06503248973597
resnet_manual_script,sequential,numactl,false,default,1,1,9,16,93.20477325160215
resnet_manual_script,sequential,numactl,false,default,1,1,10,16,100.33835732623909
resnet_manual_script,sequential,numactl,false,default,1,1,11,16,103.20733625918044
resnet_manual_script,sequential,numactl,false,default,1,1,12,16,117.10807675243512
resnet_manual_script,sequential,numactl,false,default,1,1,13,16,117.2159534016425
resnet_manual_script,sequential,numactl,false,default,1,1,14,16,123.11510278487994
resnet_manual_script,sequential,numactl,false,default,1,1,15,16,128.99829370882813
resnet_manual_script,sequential,numactl,false,default,1,1,16,16,135.3727796926117
resnet_manual_script,sequential,numactl,false,default,1,1,1,32,11.565777438258314
resnet_manual_script,sequential,numactl,false,default,1,1,2,32,21.94325535797498
resnet_manual_script,sequential,numactl,false,default,1,1,3,32,34.20664364071771
resnet_manual_script,sequential,numactl,false,default,1,1,4,32,43.91341258327147
resnet_manual_script,sequential,numactl,false,default,1,1,5,32,53.38350423442082
resnet_manual_script,sequential,numactl,false,default,1,1,6,32,59.09750961284576
resnet_manual_script,sequential,numactl,false,default,1,1,7,32,65.6309103206779
resnet_manual_script,sequential,numactl,false,default,1,1,8,32,75.66514714235477
resnet_manual_script,sequential,numactl,false,default,1,1,9,32,81.60199748747368
resnet_manual_script,sequential,numactl,false,default,1,1,10,32,88.18690122713167
resnet_manual_script,sequential,numactl,false,default,1,1,11,32,94.49728703302804
resnet_manual_script,sequential,numactl,false,default,1,1,12,32,100.04273070421883
resnet_manual_script,sequential,numactl,false,default,1,1,13,32,97.20631991346836
resnet_manual_script,sequential,numactl,false,default,1,1,14,32,101.61033972144216
resnet_manual_script,sequential,numactl,false,default,1,1,15,32,108.87602831868736
resnet_manual_script,sequential,numactl,false,default,1,1,16,32,117.63850732506748
resnet_manual_script,sequential,numactl,false,default,1,1,1,64,10.787296391932124
resnet_manual_script,sequential,numactl,false,default,1,1,2,64,20.93812789790969
resnet_manual_script,sequential,numactl,false,default,1,1,3,64,30.698939214462282
resnet_manual_script,sequential,numactl,false,default,1,1,4,64,40.20631820492454
resnet_manual_script,sequential,numactl,false,default,1,1,5,64,48.20599406195872
resnet_manual_script,sequential,numactl,false,default,1,1,6,64,56.801951826214875
resnet_manual_script,sequential,numactl,false,default,1,1,7,64,62.26483852340336
resnet_manual_script,sequential,numactl,false,default,1,1,8,64,71.01258791277219
resnet_manual_script,sequential,numactl,false,default,1,1,9,64,74.28424259940665
resnet_manual_script,sequential,numactl,false,default,1,1,10,64,82.35389528999451
resnet_manual_script,sequential,numactl,false,default,1,1,11,64,84.73247386810584
resnet_manual_script,sequential,numactl,false,default,1,1,12,64,91.81765092816468
resnet_manual_script,sequential,numactl,false,default,1,1,13,64,94.10008743985547
resnet_manual_script,sequential,numactl,false,default,1,1,14,64,95.22229216216196
resnet_manual_script,sequential,numactl,false,default,1,1,15,64,99.11972220051612
resnet_manual_script,sequential,numactl,false,default,1,1,16,64,103.80865652884776
