benchmark,topology,pinning,ht,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
bert_manual_script,sequential,numactl,true,default,1,1,23,4,84.96743086394787
bert_manual_script,sequential,numactl,true,default,1,1,24,4,104.96232795971478
bert_manual_script,sequential,numactl,true,default,1,1,25,4,104.94197276163044
bert_manual_script,sequential,numactl,true,default,1,1,26,4,103.03369079645567
bert_manual_script,sequential,numactl,true,default,1,1,27,4,100.26606238794525
bert_manual_script,sequential,numactl,true,default,1,1,28,4,110.00715787657388
bert_manual_script,sequential,numactl,true,default,1,1,29,4,117.92241822882175
bert_manual_script,sequential,numactl,true,default,1,1,30,4,109.76527480876912
bert_manual_script,sequential,numactl,true,default,1,1,31,4,118.0896643452826
bert_manual_script,sequential,numactl,true,default,1,1,32,4,114.65911295857731
bert_manual_script,sequential,numactl,true,default,1,1,1,8,27.872554865553695
bert_manual_script,sequential,numactl,true,default,1,1,2,8,27.684512184381827
bert_manual_script,sequential,numactl,true,default,1,1,3,8,38.321092990520285
bert_manual_script,sequential,numactl,true,default,1,1,4,8,48.83302281643136
bert_manual_script,sequential,numactl,true,default,1,1,5,8,51.80661900343698
bert_manual_script,sequential,numactl,true,default,1,1,6,8,70.27766896254695
bert_manual_script,sequential,numactl,true,default,1,1,7,8,64.50434392772948
bert_manual_script,sequential,numactl,true,default,1,1,8,8,88.54985643129113
bert_manual_script,sequential,numactl,true,default,1,1,9,8,74.06827320405253
bert_manual_script,sequential,numactl,true,default,1,1,10,8,105.2502989276426
bert_manual_script,sequential,numactl,true,default,1,1,11,8,83.42741781246052
bert_manual_script,sequential,numactl,true,default,1,1,12,8,112.29490232133908
bert_manual_script,sequential,numactl,true,default,1,1,13,8,88.12120150695014
bert_manual_script,sequential,numactl,true,default,1,1,14,8,128.03655845465715
bert_manual_script,sequential,numactl,true,default,1,1,15,8,95.62751762610978
bert_manual_script,sequential,numactl,true,default,1,1,16,8,138.58815780017449
bert_manual_script,sequential,numactl,true,default,1,1,17,8,95.70801031276396
bert_manual_script,sequential,numactl,true,default,1,1,18,8,142.9005048212634
bert_manual_script,sequential,numactl,true,default,1,1,19,8,98.67837865586948
bert_manual_script,sequential,numactl,true,default,1,1,20,8,149.01297696951323
bert_manual_script,sequential,numactl,true,default,1,1,21,8,100.74990147497807
bert_manual_script,sequential,numactl,true,default,1,1,22,8,144.30355477212
bert_manual_script,sequential,numactl,true,default,1,1,23,8,105.16208067308261
bert_manual_script,sequential,numactl,true,default,1,1,24,8,164.2868788558553
bert_manual_script,sequential,numactl,true,default,1,1,25,8,103.12031677382183
bert_manual_script,sequential,numactl,true,default,1,1,26,8,148.44758958708294
bert_manual_script,sequential,numactl,true,default,1,1,27,8,103.41090531262927
bert_manual_script,sequential,numactl,true,default,1,1,28,8,168.0778485854315
bert_manual_script,sequential,numactl,true,default,1,1,29,8,103.01787213671449
bert_manual_script,sequential,numactl,true,default,1,1,30,8,168.45740865331126
bert_manual_script,sequential,numactl,true,default,1,1,31,8,99.9760496718499
bert_manual_script,sequential,numactl,true,default,1,1,32,8,173.2861573823528
bert_manual_script,sequential,numactl,true,default,1,1,1,16,35.26114491232456
bert_manual_script,sequential,numactl,true,default,1,1,2,16,34.292366763212
bert_manual_script,sequential,numactl,true,default,1,1,3,16,53.13653521896242
bert_manual_script,sequential,numactl,true,default,1,1,4,16,66.86422714969389
bert_manual_script,sequential,numactl,true,default,1,1,5,16,73.09424546345716
bert_manual_script,sequential,numactl,true,default,1,1,6,16,85.16438198010086
bert_manual_script,sequential,numactl,true,default,1,1,7,16,90.72640472138549
bert_manual_script,sequential,numactl,true,default,1,1,8,16,110.23567501256963
bert_manual_script,sequential,numactl,true,default,1,1,9,16,103.71970740193863
bert_manual_script,sequential,numactl,true,default,1,1,10,16,141.88789929931843
bert_manual_script,sequential,numactl,true,default,1,1,11,16,126.43540067558177
bert_manual_script,sequential,numactl,true,default,1,1,12,16,154.75456191777346
bert_manual_script,sequential,numactl,true,default,1,1,13,16,139.2834549770396
bert_manual_script,sequential,numactl,true,default,1,1,14,16,171.44243545990952
bert_manual_script,sequential,numactl,true,default,1,1,15,16,144.02930176098127
bert_manual_script,sequential,numactl,true,default,1,1,16,16,181.73666623237096
bert_manual_script,sequential,numactl,true,default,1,1,17,16,151.8352305688787
bert_manual_script,sequential,numactl,true,default,1,1,18,16,185.4354376673559
bert_manual_script,sequential,numactl,true,default,1,1,19,16,155.74916506164578
bert_manual_script,sequential,numactl,true,default,1,1,20,16,203.2901607301873
bert_manual_script,sequential,numactl,true,default,1,1,21,16,168.51103188277415
bert_manual_script,sequential,numactl,true,default,1,1,22,16,191.30139665604833
bert_manual_script,sequential,numactl,true,default,1,1,23,16,168.79286234600315
bert_manual_script,sequential,numactl,true,default,1,1,24,16,217.33255835941992
bert_manual_script,sequential,numactl,true,default,1,1,25,16,168.79324983428256
bert_manual_script,sequential,numactl,true,default,1,1,26,16,191.6250253108667
bert_manual_script,sequential,numactl,true,default,1,1,27,16,177.83361733083353
bert_manual_script,sequential,numactl,true,default,1,1,28,16,216.90598593065116
bert_manual_script,sequential,numactl,true,default,1,1,29,16,175.7845327453393
bert_manual_script,sequential,numactl,true,default,1,1,30,16,216.36842429137636
bert_manual_script,sequential,numactl,true,default,1,1,31,16,171.92762555109323
bert_manual_script,sequential,numactl,true,default,1,1,32,16,233.99024143761852
bert_manual_script,sequential,numactl,true,default,1,1,1,32,39.37277879540086
bert_manual_script,sequential,numactl,true,default,1,1,2,32,39.40884111370118
bert_manual_script,sequential,numactl,true,default,1,1,3,32,59.35924817200532
bert_manual_script,sequential,numactl,true,default,1,1,4,32,74.13198845075698
bert_manual_script,sequential,numactl,true,default,1,1,5,32,93.88954074216223
bert_manual_script,sequential,numactl,true,default,1,1,6,32,104.99882946455251
bert_manual_script,sequential,numactl,true,default,1,1,7,32,118.90971974702782
bert_manual_script,sequential,numactl,true,default,1,1,8,32,132.14996662438082
bert_manual_script,sequential,numactl,true,default,1,1,9,32,142.4873699347477
bert_manual_script,sequential,numactl,true,default,1,1,10,32,152.93036721261632
bert_manual_script,sequential,numactl,true,default,1,1,11,32,157.44959983437388
bert_manual_script,sequential,numactl,true,default,1,1,12,32,172.5001772019963
bert_manual_script,sequential,numactl,true,default,1,1,13,32,176.45890805841861
bert_manual_script,sequential,numactl,true,default,1,1,14,32,192.09085161556635
bert_manual_script,sequential,numactl,true,default,1,1,15,32,188.41838002005974
bert_manual_script,sequential,numactl,true,default,1,1,16,32,173.38001922250223
bert_manual_script,sequential,numactl,true,default,1,1,17,32,185.90043962947468
bert_manual_script,sequential,numactl,true,default,1,1,18,32,202.76731160820293
bert_manual_script,sequential,numactl,true,default,1,1,19,32,224.4570361260856
bert_manual_script,sequential,numactl,true,default,1,1,20,32,224.65576080211423
bert_manual_script,sequential,numactl,true,default,1,1,21,32,240.62023510193026
bert_manual_script,sequential,numactl,true,default,1,1,22,32,239.57071344030987
bert_manual_script,sequential,numactl,true,default,1,1,23,32,241.3577079838056
bert_manual_script,sequential,numactl,true,default,1,1,24,32,258.41377157603966
bert_manual_script,sequential,numactl,true,default,1,1,25,32,241.42449980318455
bert_manual_script,sequential,numactl,true,default,1,1,26,32,257.2817360140051
bert_manual_script,sequential,numactl,true,default,1,1,27,32,249.03023694056282
bert_manual_script,sequential,numactl,true,default,1,1,28,32,273.7601458576409
bert_manual_script,sequential,numactl,true,default,1,1,29,32,269.80246535266645
bert_manual_script,sequential,numactl,true,default,1,1,30,32,279.11397144375184
bert_manual_script,sequential,numactl,true,default,1,1,31,32,264.9928036552809
bert_manual_script,sequential,numactl,true,default,1,1,32,32,284.7447549412158
bert_manual_script,sequential,numactl,true,default,1,1,1,64,42.261681383444234
bert_manual_script,sequential,numactl,true,default,1,1,2,64,42.643341946150564
bert_manual_script,sequential,numactl,true,default,1,1,3,64,64.415909524626
bert_manual_script,sequential,numactl,true,default,1,1,4,64,83.76166098513028
bert_manual_script,sequential,numactl,true,default,1,1,5,64,105.45268913586258
bert_manual_script,sequential,numactl,true,default,1,1,6,64,119.55658576545471
bert_manual_script,sequential,numactl,true,default,1,1,7,64,142.26614978999288
bert_manual_script,sequential,numactl,true,default,1,1,8,64,153.77082070662252
bert_manual_script,sequential,numactl,true,default,1,1,9,64,176.85842185113108
bert_manual_script,sequential,numactl,true,default,1,1,10,64,180.21636535405744
bert_manual_script,sequential,numactl,true,default,1,1,11,64,196.1476470089137
bert_manual_script,sequential,numactl,true,default,1,1,12,64,213.9708130054155
bert_manual_script,sequential,numactl,true,default,1,1,13,64,222.23384385033043
bert_manual_script,sequential,numactl,true,default,1,1,14,64,242.7087967909119
